,submission_date,state,tot_cases,new_case,tot_death,new_death,date
499,07/20/2020,FL,355899,12069.0,5072,100.0,2020-07-20
500,07/21/2020,FL,365244,9429.0,5206,134.0,2020-07-21
501,07/22/2020,FL,374920,9722.0,5345,140.0,2020-07-22
502,07/23/2020,FL,385091,10303.0,5518,173.0,2020-07-23
503,07/24/2020,FL,397470,12636.0,5653,136.0,2020-07-24
504,07/25/2020,FL,409585,12187.0,5777,125.0,2020-07-25
505,07/26/2020,FL,418844,9300.0,5854,77.0,2020-07-26
506,07/27/2020,FL,427698,8949.0,5931,77.0,2020-07-27
507,07/28/2020,FL,436867,9358.0,6117,188.0,2020-07-28
508,07/29/2020,FL,446251,9609.0,6333,217.0,2020-07-29
509,07/30/2020,FL,456105,9854.0,6586,253.0,2020-07-30
510,07/31/2020,FL,465030,9392.0,6843,261.0,2020-07-31
511,08/01/2020,FL,474621,9707.0,7022,181.0,2020-08-01
512,08/02/2020,FL,481668,7051.0,7084,62.0,2020-08-02
513,08/03/2020,FL,486426,4809.0,7292,209.0,2020-08-03
514,08/04/2020,FL,491773,5493.0,7402,110.0,2020-08-04
515,08/05/2020,FL,497181,5628.0,7627,226.0,2020-08-05
516,08/06/2020,FL,504768,7795.0,7747,126.0,2020-08-06
517,08/07/2020,FL,512421,7980.0,7927,182.0,2020-08-07
518,08/08/2020,FL,520846,8581.0,8109,184.0,2020-08-08
519,08/09/2020,FL,527036,6239.0,8186,78.0,2020-08-09
520,08/10/2020,FL,531188,4220.0,8359,176.0,2020-08-10
521,08/11/2020,FL,536981,5946.0,8553,195.0,2020-08-11
522,08/12/2020,FL,545040,8204.0,8765,212.0,2020-08-12
523,08/13/2020,FL,551232,6364.0,8913,148.0,2020-08-13
524,08/14/2020,FL,557337,6237.0,9141,230.0,2020-08-14
525,08/15/2020,FL,563628,6411.0,9345,207.0,2020-08-15
526,08/16/2020,FL,567375,3764.0,9452,109.0,2020-08-16
527,08/17/2020,FL,570024,2671.0,9539,89.0,2020-08-17
528,08/18/2020,FL,573811,3941.0,9758,220.0,2020-08-18
529,08/19/2020,FL,577891,4242.0,9932,176.0,2020-08-19
530,08/20/2020,FL,582407,4796.0,10049,118.0,2020-08-20
531,08/21/2020,FL,587023,4959.0,10168,123.0,2020-08-21
532,08/22/2020,FL,591283,4428.0,10274,107.0,2020-08-22
533,08/23/2020,FL,594287,3059.0,10325,51.0,2020-08-23
534,08/24/2020,FL,596511,2486.0,10397,73.0,2020-08-24
535,08/25/2020,FL,599176,2932.0,10580,185.0,2020-08-25
536,08/26/2020,FL,602113,3259.0,10733,153.0,2020-08-26
537,08/27/2020,FL,605342,3554.0,10868,137.0,2020-08-27
538,08/28/2020,FL,609074,3990.0,10957,92.0,2020-08-28
539,08/29/2020,FL,612206,3132.0,11105,148.0,2020-08-29
540,08/30/2020,FL,614753,2872.0,11119,16.0,2020-08-30
541,08/31/2020,FL,616629,1979.0,11187,68.0,2020-08-31
542,09/01/2020,FL,624116,7843.0,11374,188.0,2020-09-01
543,09/02/2020,FL,626426,2627.0,11501,128.0,2020-09-02
544,09/03/2020,FL,629913,3875.0,11650,153.0,2020-09-03
545,09/04/2020,FL,633060,3466.0,11750,107.0,2020-09-04
546,09/05/2020,FL,636653,3970.0,11811,62.0,2020-09-05
547,09/06/2020,FL,639166,2671.0,11849,40.0,2020-09-06
548,09/07/2020,FL,640978,1876.0,11871,22.0,2020-09-07
549,09/08/2020,FL,642775,1927.0,11915,44.0,2020-09-08
550,09/09/2020,FL,644781,2371.0,12115,205.0,2020-09-09
551,09/10/2020,FL,647318,2951.0,12326,213.0,2020-09-10
552,09/11/2020,FL,650922,3994.0,12502,180.0,2020-09-11
553,09/12/2020,FL,654090,3596.0,12600,100.0,2020-09-12
554,09/13/2020,FL,656485,2474.0,12608,8.0,2020-09-13
555,09/14/2020,FL,658203,1817.0,12642,34.0,2020-09-14
556,09/15/2020,FL,660946,3006.0,12787,152.0,2020-09-15
557,09/16/2020,FL,663234,2670.0,12939,155.0,2020-09-16
558,09/17/2020,FL,666507,3642.0,13086,152.0,2020-09-17
559,09/18/2020,FL,669684,3467.0,13225,142.0,2020-09-18
560,09/19/2020,FL,673194,3849.0,13287,71.0,2020-09-19
561,09/20/2020,FL,675691,2635.0,13296,10.0,2020-09-20
562,09/21/2020,FL,677362,1676.0,13317,20.0,2020-09-21
563,09/22/2020,FL,679776,2806.0,13416,102.0,2020-09-22
564,09/23/2020,FL,682370,3041.0,13618,205.0,2020-09-23
565,09/24/2020,FL,684847,2839.0,13795,182.0,2020-09-24
566,09/25/2020,FL,687656,2809.0,13915,120.0,2020-09-25
567,09/26/2020,FL,690387,3397.0,14022,115.0,2020-09-26
568,09/27/2020,FL,692234,1991.0,14032,10.0,2020-09-27
569,09/28/2020,FL,692962,777.0,14037,4.0,2020-09-28
570,09/29/2020,FL,696171,3617.0,14143,115.0,2020-09-29
571,09/30/2020,FL,698051,2144.0,14317,176.0,2020-09-30
572,10/01/2020,FL,700602,3083.0,14444,131.0,2020-10-01
573,10/02/2020,FL,703212,2988.0,14554,118.0,2020-10-02
574,10/03/2020,FL,705938,3140.0,14628,76.0,2020-10-03
575,10/04/2020,FL,707751,2065.0,14671,43.0,2020-10-04
576,10/05/2020,FL,709156,1459.0,14712,42.0,2020-10-05
577,10/06/2020,FL,711358,2673.0,14767,57.0,2020-10-06
578,10/07/2020,FL,713902,3062.0,14904,143.0,2020-10-07
579,10/08/2020,FL,717148,3665.0,15068,169.0,2020-10-08
580,10/09/2020,FL,720001,3160.0,15186,120.0,2020-10-09
581,10/10/2020,FL,720001,0.0,15186,0.0,2020-10-10
582,10/11/2020,FL,725415,6164.0,15364,179.0,2020-10-11
583,10/12/2020,FL,726934,1686.0,15412,50.0,2020-10-12
584,10/13/2020,FL,729591,3054.0,15531,123.0,2020-10-13
585,10/14/2020,FL,732399,3462.0,15595,69.0,2020-10-14
586,10/15/2020,FL,735685,3948.0,15736,145.0,2020-10-15
587,10/16/2020,FL,739050,4026.0,15830,97.0,2020-10-16
588,10/17/2020,FL,743018,4512.0,15917,91.0,2020-10-17
589,10/18/2020,FL,745492,2746.0,15967,52.0,2020-10-18
590,10/19/2020,FL,747183,1874.0,16021,54.0,2020-10-19
591,10/20/2020,FL,750739,4167.0,16105,90.0,2020-10-20
592,10/21/2020,FL,752845,2794.0,16210,111.0,2020-10-21
593,10/22/2020,FL,758306,6451.0,16267,58.0,2020-10-22
594,10/23/2020,FL,761924,4488.0,16340,77.0,2020-10-23
595,10/24/2020,FL,766305,5135.0,16417,76.0,2020-10-24
596,10/25/2020,FL,768653,2767.0,16429,12.0,2020-10-25
597,10/26/2020,FL,771989,3848.0,16449,21.0,2020-10-26
598,10/27/2020,FL,776215,5211.0,16505,59.0,2020-10-27
599,10/28/2020,FL,780220,5262.0,16571,69.0,2020-10-28
600,10/29/2020,FL,784331,5242.0,16648,81.0,2020-10-29
601,10/30/2020,FL,789714,6574.0,16720,78.0,2020-10-30
602,10/31/2020,FL,791997,2877.0,16761,41.0,2020-10-31
603,11/01/2020,FL,796802,4374.0,16789,28.0,2020-11-01
604,11/02/2020,FL,801371,6984.0,16834,51.0,2020-11-02
605,11/03/2020,FL,805924,5805.0,16890,57.0,2020-11-03
606,11/04/2020,FL,810256,5429.0,16922,33.0,2020-11-04
607,11/05/2020,FL,816376,7654.0,16961,39.0,2020-11-05
608,11/06/2020,FL,821526,6588.0,17014,57.0,2020-11-06
609,11/07/2020,FL,825906,5519.0,17100,94.0,2020-11-07
610,11/08/2020,FL,832525,6619.0,17121,21.0,2020-11-08
611,11/09/2020,FL,836370,5617.0,17179,62.0,2020-11-09
612,11/10/2020,FL,840652,5299.0,17248,73.0,2020-11-10
613,11/11/2020,FL,846321,7194.0,17300,52.0,2020-11-11
614,11/12/2020,FL,851825,6792.0,17372,74.0,2020-11-12
615,11/13/2020,FL,858585,8769.0,17445,79.0,2020-11-13
616,11/14/2020,FL,862990,5700.0,17489,47.0,2020-11-14
617,11/15/2020,FL,872810,13322.0,17518,30.0,2020-11-15
618,11/16/2020,FL,877340,5222.0,17559,43.0,2020-11-16
619,11/17/2020,FL,884625,9233.0,17644,88.0,2020-11-17
620,11/18/2020,FL,892352,10007.0,17731,94.0,2020-11-18
621,11/19/2020,FL,901234,11235.0,17810,85.0,2020-11-19
622,11/20/2020,FL,910065,10963.0,17890,85.0,2020-11-20
623,11/21/2020,FL,918240,10043.0,17930,45.0,2020-11-21
624,11/22/2020,FL,924614,7676.0,17991,62.0,2020-11-22
625,11/23/2020,FL,930728,7996.0,18085,95.0,2020-11-23
626,11/24/2020,FL,938830,10763.0,18157,78.0,2020-11-24
627,11/25/2020,FL,946956,8126.0,18254,97.0,2020-11-25
628,11/26/2020,FL,963765,24000.0,18344,98.0,2020-11-26
629,11/27/2020,FL,963751,-202.0,18363,20.0,2020-11-27
630,11/28/2020,FL,969813,6790.0,18442,81.0,2020-11-28
631,11/29/2020,FL,976944,9426.0,18500,59.0,2020-11-29
632,11/30/2020,FL,983370,6426.0,18597,97.0,2020-11-30
633,12/01/2020,FL,991910,13541.0,18679,98.0,2020-12-01
634,12/02/2020,FL,1001800,9890.0,18776,97.0,2020-12-02
635,12/03/2020,FL,1012456,17238.0,18874,107.0,2020-12-03
636,12/04/2020,FL,1022354,12273.0,18994,127.0,2020-12-04
637,12/05/2020,FL,1032552,12712.0,19084,98.0,2020-12-05
638,01/22/2020,AZ,0,0.0,0,0.0,2020-01-22
639,01/23/2020,AZ,0,0.0,0,0.0,2020-01-23
640,01/24/2020,AZ,0,0.0,0,0.0,2020-01-24
641,01/25/2020,AZ,0,0.0,0,0.0,2020-01-25
642,01/26/2020,AZ,1,1.0,0,0.0,2020-01-26
643,01/27/2020,AZ,1,0.0,0,0.0,2020-01-27
644,01/28/2020,AZ,1,0.0,0,0.0,2020-01-28
645,01/29/2020,AZ,1,0.0,0,0.0,2020-01-29
646,01/30/2020,AZ,1,0.0,0,0.0,2020-01-30
647,01/31/2020,AZ,1,0.0,0,0.0,2020-01-31
648,02/01/2020,AZ,1,0.0,0,0.0,2020-02-01
649,02/02/2020,AZ,1,0.0,0,0.0,2020-02-02
650,02/03/2020,AZ,1,0.0,0,0.0,2020-02-03
651,02/04/2020,AZ,1,0.0,0,0.0,2020-02-04
652,02/05/2020,AZ,1,0.0,0,0.0,2020-02-05
653,02/06/2020,AZ,1,0.0,0,0.0,2020-02-06
654,02/07/2020,AZ,1,0.0,0,0.0,2020-02-07
655,02/08/2020,AZ,1,0.0,0,0.0,2020-02-08
656,02/09/2020,AZ,1,0.0,0,0.0,2020-02-09
657,02/10/2020,AZ,1,0.0,0,0.0,2020-02-10
658,02/11/2020,AZ,1,0.0,0,0.0,2020-02-11
659,02/12/2020,AZ,1,0.0,0,0.0,2020-02-12
660,02/13/2020,AZ,1,0.0,0,0.0,2020-02-13
661,02/14/2020,AZ,1,0.0,0,0.0,2020-02-14
662,02/15/2020,AZ,1,0.0,0,0.0,2020-02-15
663,02/16/2020,AZ,1,0.0,0,0.0,2020-02-16
664,02/17/2020,AZ,1,0.0,0,0.0,2020-02-17
665,02/18/2020,AZ,1,0.0,0,0.0,2020-02-18
666,02/19/2020,AZ,1,0.0,0,0.0,2020-02-19
667,02/20/2020,AZ,1,0.0,0,0.0,2020-02-20
668,02/21/2020,AZ,1,0.0,0,0.0,2020-02-21
669,02/22/2020,AZ,1,0.0,0,0.0,2020-02-22
670,02/23/2020,AZ,1,0.0,0,0.0,2020-02-23
671,02/24/2020,AZ,1,0.0,0,0.0,2020-02-24
672,02/25/2020,AZ,1,0.0,0,0.0,2020-02-25
673,02/26/2020,AZ,1,0.0,0,0.0,2020-02-26
674,02/27/2020,AZ,1,0.0,0,0.0,2020-02-27
675,02/28/2020,AZ,1,0.0,0,0.0,2020-02-28
676,02/29/2020,AZ,1,0.0,0,0.0,2020-02-29
677,03/01/2020,AZ,1,0.0,0,0.0,2020-03-01
678,03/02/2020,AZ,1,0.0,0,0.0,2020-03-02
679,03/03/2020,AZ,2,1.0,0,0.0,2020-03-03
680,03/04/2020,AZ,2,0.0,0,0.0,2020-03-04
681,03/05/2020,AZ,3,1.0,0,0.0,2020-03-05
682,03/06/2020,AZ,3,0.0,0,0.0,2020-03-06
683,03/07/2020,AZ,5,2.0,0,0.0,2020-03-07
684,03/08/2020,AZ,5,0.0,0,0.0,2020-03-08
685,03/09/2020,AZ,6,1.0,0,0.0,2020-03-09
686,03/10/2020,AZ,8,2.0,0,0.0,2020-03-10
687,03/11/2020,AZ,9,1.0,0,0.0,2020-03-11
688,03/12/2020,AZ,9,0.0,0,0.0,2020-03-12
689,03/13/2020,AZ,10,1.0,0,0.0,2020-03-13
690,03/14/2020,AZ,12,2.0,0,0.0,2020-03-14
691,03/15/2020,AZ,13,1.0,0,0.0,2020-03-15
692,03/16/2020,AZ,18,5.0,0,0.0,2020-03-16
693,03/17/2020,AZ,18,0.0,0,0.0,2020-03-17
694,03/18/2020,AZ,27,9.0,0,0.0,2020-03-18
695,03/19/2020,AZ,44,17.0,0,0.0,2020-03-19
696,03/20/2020,AZ,63,19.0,1,1.0,2020-03-20
697,03/21/2020,AZ,104,41.0,1,0.0,2020-03-21
698,03/22/2020,AZ,152,48.0,2,1.0,2020-03-22
699,03/23/2020,AZ,253,101.0,2,0.0,2020-03-23
700,03/24/2020,AZ,326,73.0,5,3.0,2020-03-24
701,03/25/2020,AZ,401,75.0,6,1.0,2020-03-25
702,03/26/2020,AZ,508,107.0,8,2.0,2020-03-26
703,03/27/2020,AZ,665,157.0,13,5.0,2020-03-27
704,03/28/2020,AZ,773,108.0,15,2.0,2020-03-28
705,03/29/2020,AZ,919,146.0,17,2.0,2020-03-29
706,03/30/2020,AZ,1157,238.0,20,3.0,2020-03-30
707,03/31/2020,AZ,1289,132.0,24,4.0,2020-03-31
708,04/01/2020,AZ,1413,124.0,29,5.0,2020-04-01
709,04/02/2020,AZ,1598,185.0,32,3.0,2020-04-02
710,04/03/2020,AZ,1769,171.0,41,9.0,2020-04-03
711,04/04/2020,AZ,2019,250.0,52,11.0,2020-04-04
712,04/05/2020,AZ,2269,250.0,64,12.0,2020-04-05
713,04/06/2020,AZ,2456,187.0,65,1.0,2020-04-06
714,04/07/2020,AZ,2575,119.0,73,8.0,2020-04-07
715,04/08/2020,AZ,2726,151.0,80,7.0,2020-04-08
716,04/09/2020,AZ,3018,292.0,89,9.0,2020-04-09
717,04/10/2020,AZ,3112,94.0,97,8.0,2020-04-10
718,04/11/2020,AZ,3393,281.0,108,11.0,2020-04-11
719,04/12/2020,AZ,3539,146.0,115,7.0,2020-04-12
720,04/13/2020,AZ,3702,163.0,122,7.0,2020-04-13
721,04/14/2020,AZ,3806,104.0,131,9.0,2020-04-14
722,04/15/2020,AZ,3962,156.0,142,11.0,2020-04-15
723,04/16/2020,AZ,4234,272.0,150,8.0,2020-04-16
724,04/17/2020,AZ,4507,273.0,169,19.0,2020-04-17
725,04/18/2020,AZ,4719,212.0,177,8.0,2020-04-18
726,04/19/2020,AZ,4929,210.0,184,7.0,2020-04-19
727,04/20/2020,AZ,5064,135.0,187,3.0,2020-04-20
728,04/21/2020,AZ,5251,187.0,208,21.0,2020-04-21
729,04/22/2020,AZ,5459,208.0,229,21.0,2020-04-22
730,04/23/2020,AZ,5769,310.0,249,20.0,2020-04-23
731,04/24/2020,AZ,6045,276.0,266,17.0,2020-04-24
732,04/25/2020,AZ,6280,235.0,273,7.0,2020-04-25
733,04/26/2020,AZ,6526,246.0,275,2.0,2020-04-26
734,04/27/2020,AZ,6716,190.0,275,0.0,2020-04-27
735,04/28/2020,AZ,6948,232.0,293,18.0,2020-04-28
736,04/29/2020,AZ,7202,254.0,254,-39.0,2020-04-29
737,04/30/2020,AZ,7648,446.0,320,66.0,2020-04-30
738,05/01/2020,AZ,7962,314.0,330,10.0,2020-05-01
739,05/02/2020,AZ,8364,402.0,348,18.0,2020-05-02
740,05/03/2020,AZ,8640,276.0,362,14.0,2020-05-03
741,05/04/2020,AZ,8919,279.0,362,0.0,2020-05-04
742,05/05/2020,AZ,9305,386.0,395,33.0,2020-05-05
743,05/06/2020,AZ,9707,402.0,426,31.0,2020-05-06
744,05/07/2020,AZ,9945,238.0,450,24.0,2020-05-07
745,05/08/2020,AZ,10526,581.0,517,67.0,2020-05-08
746,05/09/2020,AZ,10960,434.0,532,15.0,2020-05-09
747,05/10/2020,AZ,11119,159.0,536,4.0,2020-05-10
748,05/11/2020,AZ,11380,261.0,542,6.0,2020-05-11
749,05/12/2020,AZ,11736,356.0,562,20.0,2020-05-12
750,05/13/2020,AZ,12176,440.0,594,32.0,2020-05-13
751,05/14/2020,AZ,12674,498.0,624,30.0,2020-05-14
752,05/15/2020,AZ,13169,495.0,651,27.0,2020-05-15
753,05/16/2020,AZ,13631,462.0,679,28.0,2020-05-16
754,05/17/2020,AZ,13937,306.0,680,1.0,2020-05-17
755,05/18/2020,AZ,14170,233.0,686,6.0,2020-05-18
756,05/19/2020,AZ,14566,396.0,704,18.0,2020-05-19
757,05/20/2020,AZ,14897,331.0,747,43.0,2020-05-20
758,05/21/2020,AZ,15315,418.0,763,16.0,2020-05-21
759,05/22/2020,AZ,15608,293.0,775,12.0,2020-05-22
760,05/23/2020,AZ,16039,431.0,799,24.0,2020-05-23
761,05/24/2020,AZ,16339,300.0,800,1.0,2020-05-24
762,05/25/2020,AZ,16561,222.0,806,6.0,2020-05-25
763,05/26/2020,AZ,16783,222.0,807,1.0,2020-05-26
764,05/27/2020,AZ,17262,479.0,831,24.0,2020-05-27
765,05/28/2020,AZ,17763,501.0,857,26.0,2020-05-28
766,05/29/2020,AZ,18465,702.0,885,28.0,2020-05-29
767,05/30/2020,AZ,19255,790.0,903,18.0,2020-05-30
768,05/31/2020,AZ,19936,681.0,906,3.0,2020-05-31
769,06/01/2020,AZ,20123,187.0,917,11.0,2020-06-01
770,06/02/2020,AZ,21250,1400.0,941,86.0,2020-06-02
771,06/03/2020,AZ,22223,700.0,981,-22.0,2020-06-03
772,06/04/2020,AZ,22753,530.0,996,15.0,2020-06-04
773,06/05/2020,AZ,24332,1856.0,1012,80.0,2020-06-05
774,06/06/2020,AZ,25451,842.0,1042,-34.0,2020-06-06
775,06/07/2020,AZ,26889,1724.0,1044,68.0,2020-06-07
776,06/08/2020,AZ,27678,503.0,1047,-63.0,2020-06-08
777,06/09/2020,AZ,28296,916.0,1070,89.0,2020-06-09
778,06/10/2020,AZ,29852,1561.0,1095,25.0,2020-06-10
779,06/11/2020,AZ,31264,1418.0,1127,33.0,2020-06-11
780,06/12/2020,AZ,32918,1661.0,1144,17.0,2020-06-12
781,06/13/2020,AZ,34458,1536.0,1183,39.0,2020-06-13
782,06/14/2020,AZ,35691,1238.0,1186,3.0,2020-06-14
783,06/15/2020,AZ,36705,1025.0,1194,8.0,2020-06-15
784,06/16/2020,AZ,39097,2407.0,1219,37.0,2020-06-16
785,06/17/2020,AZ,40924,1831.0,1239,21.0,2020-06-17
786,06/18/2020,AZ,43443,2530.0,1271,39.0,2020-06-18
787,06/19/2020,AZ,46689,3254.0,1312,42.0,2020-06-19
788,06/20/2020,AZ,49798,3115.0,1338,29.0,2020-06-20
789,06/21/2020,AZ,52390,2592.0,1339,1.0,2020-06-21
790,06/22/2020,AZ,54586,2196.0,1342,3.0,2020-06-22
791,06/23/2020,AZ,58179,3601.0,1384,44.0,2020-06-23
792,06/24/2020,AZ,59974,1803.0,1463,83.0,2020-06-24
793,06/25/2020,AZ,63030,3064.0,1490,27.0,2020-06-25
794,06/26/2020,AZ,66458,3435.0,1535,48.0,2020-06-26
795,06/27/2020,AZ,70051,3600.0,1579,44.0,2020-06-27
796,06/28/2020,AZ,73908,3858.0,1588,9.0,2020-06-28
797,06/29/2020,AZ,74533,628.0,1588,0.0,2020-06-29
798,06/30/2020,AZ,79215,4702.0,1632,47.0,2020-06-30
799,07/01/2020,AZ,84092,4890.0,1720,98.0,2020-07-01
800,07/02/2020,AZ,87425,3341.0,1757,39.0,2020-07-02
801,07/03/2020,AZ,91858,4440.0,1788,31.0,2020-07-03
802,07/04/2020,AZ,94553,2701.0,1805,17.0,2020-07-04
803,07/05/2020,AZ,98089,3546.0,1809,4.0,2020-07-05
804,07/06/2020,AZ,101441,3372.0,1810,1.0,2020-07-06
805,07/07/2020,AZ,105094,3677.0,1927,122.0,2020-07-07
806,07/08/2020,AZ,108614,3581.0,1963,37.0,2020-07-08
807,07/09/2020,AZ,112671,4117.0,2038,75.0,2020-07-09
808,07/10/2020,AZ,116892,4261.0,2082,44.0,2020-07-10
809,07/11/2020,AZ,119930,3052.0,2151,69.0,2020-07-11
810,07/12/2020,AZ,122467,2549.0,2237,88.0,2020-07-12
811,07/13/2020,AZ,123824,1371.0,2245,8.0,2020-07-13
812,07/14/2020,AZ,128097,4302.0,2337,98.0,2020-07-14
813,07/15/2020,AZ,131354,3283.0,2434,107.0,2020-07-15
814,07/16/2020,AZ,134613,3256.0,2492,58.0,2020-07-16
815,07/17/2020,AZ,138523,3135.0,2583,-48.0,2020-07-17
816,07/18/2020,AZ,141265,2742.0,2730,147.0,2020-07-18
817,07/19/2020,AZ,143624,2359.0,2761,31.0,2020-07-19
818,07/20/2020,AZ,145183,1559.0,2784,23.0,2020-07-20
819,07/21/2020,AZ,148683,3500.0,2918,134.0,2020-07-21
820,07/22/2020,AZ,150609,1926.0,2974,56.0,2020-07-22
821,07/23/2020,AZ,152944,2335.0,3063,89.0,2020-07-23
822,07/24/2020,AZ,156301,3357.0,3142,79.0,2020-07-24
823,07/25/2020,AZ,160041,3740.0,3286,144.0,2020-07-25
824,07/26/2020,AZ,162014,1973.0,3305,19.0,2020-07-26
825,07/27/2020,AZ,163827,1813.0,3304,-1.0,2020-07-27
826,07/28/2020,AZ,165934,2107.0,3408,104.0,2020-07-28
827,07/29/2020,AZ,168273,2339.0,3454,46.0,2020-07-29
828,07/30/2020,AZ,170798,2525.0,3626,172.0,2020-07-30
829,07/31/2020,AZ,174010,3212.0,3694,68.0,2020-07-31
830,08/01/2020,AZ,177022,3012.0,3747,53.0,2020-08-01
831,08/02/2020,AZ,178467,1445.0,3765,18.0,2020-08-02
832,08/03/2020,AZ,179497,1030.0,3779,14.0,2020-08-03
833,08/04/2020,AZ,180505,1008.0,3845,66.0,2020-08-04
834,08/05/2020,AZ,182203,1698.0,3932,87.0,2020-08-05
835,08/06/2020,AZ,183647,2683.0,4002,286.0,2020-08-06
836,08/07/2020,AZ,185053,1429.0,4081,84.0,2020-08-07
837,08/08/2020,AZ,186107,1094.0,4137,67.0,2020-08-08
838,08/09/2020,AZ,186923,844.0,4150,13.0,2020-08-09
839,08/10/2020,AZ,187523,613.0,4154,4.0,2020-08-10
840,08/11/2020,AZ,188737,1246.0,4199,61.0,2020-08-11
841,08/12/2020,AZ,189443,721.0,4347,152.0,2020-08-12
842,08/13/2020,AZ,190794,1369.0,4383,37.0,2020-08-13
843,08/14/2020,AZ,191721,948.0,4423,41.0,2020-08-14
844,08/15/2020,AZ,192654,947.0,4492,69.0,2020-08-15
845,08/16/2020,AZ,193537,915.0,4506,14.0,2020-08-16
846,08/17/2020,AZ,194005,484.0,4506,0.0,2020-08-17
847,08/18/2020,AZ,194920,928.0,4529,25.0,2020-08-18
848,08/19/2020,AZ,195557,648.0,4634,105.0,2020-08-19
849,08/20/2020,AZ,196280,754.0,4684,49.0,2020-08-20
850,08/21/2020,AZ,196899,641.0,4688,4.0,2020-08-21
851,08/22/2020,AZ,197895,1005.0,4756,69.0,2020-08-22
852,08/23/2020,AZ,198103,213.0,4771,15.0,2020-08-23
853,08/24/2020,AZ,198414,322.0,4771,1.0,2020-08-24
854,08/25/2020,AZ,199273,868.0,4792,21.0,2020-08-25
855,08/26/2020,AZ,199459,199.0,4896,103.0,2020-08-26
856,08/27/2020,AZ,200139,700.0,4929,33.0,2020-08-27
857,08/28/2020,AZ,200658,564.0,4978,62.0,2020-08-28
858,08/29/2020,AZ,201287,657.0,5007,29.0,2020-08-29
859,08/30/2020,AZ,201661,379.0,5030,22.0,2020-08-30
860,08/31/2020,AZ,201835,192.0,5029,-2.0,2020-08-31
861,09/01/2020,AZ,202342,510.0,5044,15.0,2020-09-01
862,09/02/2020,AZ,202861,535.0,5065,20.0,2020-09-02
863,09/03/2020,AZ,203953,1112.0,5130,68.0,2020-09-03
864,09/04/2020,AZ,204681,744.0,5171,46.0,2020-09-04
865,09/05/2020,AZ,205516,843.0,5207,36.0,2020-09-05
866,09/06/2020,AZ,205766,253.0,5221,14.0,2020-09-06
867,09/07/2020,AZ,205964,208.0,5219,-2.0,2020-09-07
868,09/08/2020,AZ,206045,80.0,5221,2.0,2020-09-08
869,09/09/2020,AZ,206541,516.0,5251,29.0,2020-09-09
870,09/10/2020,AZ,207002,496.0,5273,23.0,2020-09-10
871,09/11/2020,AZ,207523,541.0,5288,15.0,2020-09-11
872,09/12/2020,AZ,208128,629.0,5315,27.0,2020-09-12
873,09/13/2020,AZ,208512,380.0,5322,6.0,2020-09-13
874,09/14/2020,AZ,208725,262.0,5322,0.0,2020-09-14
875,09/15/2020,AZ,209209,523.0,5344,22.0,2020-09-15
876,09/16/2020,AZ,209907,898.0,5371,27.0,2020-09-16
877,09/17/2020,AZ,211660,2330.0,5409,39.0,2020-09-17
878,09/18/2020,AZ,212942,2681.0,5451,59.0,2020-09-18
879,09/19/2020,AZ,213551,697.0,5467,16.0,2020-09-19
880,09/20/2020,AZ,214018,531.0,5476,10.0,2020-09-20
881,09/21/2020,AZ,214251,251.0,5478,2.0,2020-09-21
882,09/22/2020,AZ,214846,496.0,5498,-4.0,2020-09-22
883,09/23/2020,AZ,215284,566.0,5525,26.0,2020-09-23
884,09/24/2020,AZ,215852,630.0,5559,35.0,2020-09-24
885,09/25/2020,AZ,216367,510.0,5587,28.0,2020-09-25
886,09/26/2020,AZ,216826,488.0,5622,34.0,2020-09-26
887,09/27/2020,AZ,217237,483.0,5623,1.0,2020-09-27
888,09/28/2020,AZ,217510,291.0,5624,1.0,2020-09-28
889,09/29/2020,AZ,218184,696.0,5632,8.0,2020-09-29
890,09/30/2020,AZ,218507,334.0,5650,19.0,2020-09-30
891,10/01/2020,AZ,219212,736.0,5674,29.0,2020-10-01
892,10/02/2020,AZ,219763,623.0,5693,28.0,2020-10-02
893,10/03/2020,AZ,220399,671.0,5705,14.0,2020-10-03
894,10/04/2020,AZ,220754,371.0,5706,1.0,2020-10-04
895,10/05/2020,AZ,221070,326.0,5707,1.0,2020-10-05
896,10/06/2020,AZ,221934,907.0,5713,8.0,2020-10-06
897,10/07/2020,AZ,222538,616.0,5733,20.0,2020-10-07
898,10/08/2020,AZ,223401,876.0,5743,11.0,2020-10-08
899,10/09/2020,AZ,224084,715.0,5746,2.0,2020-10-09
900,10/10/2020,AZ,224978,949.0,5759,14.0,2020-10-10
901,10/11/2020,AZ,225575,609.0,5759,0.0,2020-10-11
902,10/12/2020,AZ,226050,482.0,5759,0.0,2020-10-12
903,10/13/2020,AZ,226734,703.0,5767,9.0,2020-10-13
904,10/14/2020,AZ,227635,1014.0,5772,4.0,2020-10-14
905,10/15/2020,AZ,228748,1126.0,5789,17.0,2020-10-15
906,10/16/2020,AZ,229486,769.0,5806,17.0,2020-10-16
907,10/17/2020,AZ,230407,977.0,5824,16.0,2020-10-17
908,10/18/2020,AZ,231149,786.0,5827,4.0,2020-10-18
909,10/19/2020,AZ,231897,777.0,5830,3.0,2020-10-19
910,10/20/2020,AZ,232937,1091.0,5837,8.0,2020-10-20
